403	225	0
405	228	0
406	228	0
407	229	0
408	229	0
410	230	0
411	230	0
414	231	0
415	231	0
417	233	0
418	233	0
420	235	0
421	235	0
422	237	0
424	237	0
425	242	0
427	242	0
428	244	0
430	244	0
432	245	0
433	247	0
434	247	0
436	247	0
438	248	0
439	250	0
440	250	0
441	250	0
443	253	0
445	254	0
447	254	0
448	254	0
449	256	0
452	257	0
453	257	0
454	257	0
455	258	0
457	260	0
459	260	0
460	260	0
461	261	0
463	263	0
465	263	0
466	263	0
467	264	0
469	267	0
473	270	0
475	271	0
478	272	0
480	273	0
481	275	0
483	275	0
484	275	0
485	277	0
487	279	0
489	280	0
492	281	0
494	282	0
495	284	0
497	284	0
498	284	0
499	285	0
501	288	0
505	291	0
507	292	0
510	293	0
514	296	0
515	296	0
516	296	0
517	298	0
519	300	0
521	301	0
524	302	0
526	303	0
528	305	0
529	305	0
530	305	0
531	306	0
533	309	0
535	310	0
537	312	0
544	315	0
545	318	0
547	319	0
550	320	0
554	324	0
556	327	0
557	328	0
558	328	0
560	328	0
561	330	0
563	331	0
568	333	0
570	335	0
572	338	0
573	340	0
574	340	0
576	340	0
577	341	0
579	341	0
580	341	0
581	343	0
585	346	0
587	348	0
589	349	0
592	350	0
594	351	0
595	353	0
597	353	0
598	353	0
599	354	0
601	357	0
605	361	0
608	362	0
610	363	0
611	366	0
613	367	0
616	369	0
618	371	0
620	372	0
622	375	0
623	376	0
624	376	0
625	376	0
628	377	0
629	379	0
630	379	0
631	379	0
633	382	0
636	383	0
638	384	0
640	387	0
642	390	0
643	391	0
644	391	0
646	391	0
647	393	0
649	394	0
652	395	0
654	396	0
656	398	0
658	401	0
659	403	0
660	403	0
662	403	0
663	405	0
665	406	0
668	407	0
670	408	0
672	410	0
674	411	0
676	414	0
677	415	0
678	415	0
680	415	0
682	417	0
683	418	0
684	418	0
688	420	0
690	421	0
691	421	0
694	422	0
695	424	0
696	424	0
698	424	0
700	425	0
701	425	0
703	427	0
705	428	0
707	428	0
708	428	0
709	430	0
711	432	0
713	432	0
715	433	0
716	433	0
718	434	0
719	434	0
720	436	0
721	436	0
723	438	0
724	438	0
728	439	0
730	440	0
731	440	0
732	441	0
733	441	0
736	443	0
737	443	0
739	445	0
740	445	0
741	447	0
744	448	0
745	448	0
747	449	0
749	449	0
751	452	0
752	452	0
753	453	0
754	453	0
757	454	0
760	455	0
761	455	0
764	457	0
765	459	0
766	459	0
768	460	0
771	461	0
773	461	0
775	463	0
776	463	0
777	465	0
778	465	0
780	466	0
781	466	0
783	467	0
785	467	0
787	469	0
788	469	0
789	473	0
791	473	0
792	475	0
794	475	0
795	478	0
797	478	0
798	480	0
800	480	0
802	481	0
803	481	0
804	483	0
805	483	0
807	484	0
808	484	0
810	485	0
812	485	0
813	487	0
815	487	0
816	489	0
818	489	0
819	492	0
820	492	0
822	494	0
823	494	0
826	495	0
827	495	0
828	497	0
829	497	0
831	498	0
832	498	0
834	499	0
836	499	0
838	501	0
839	501	0
840	505	0
842	505	0
843	507	0
845	507	0
846	510	0
848	510	0
850	514	0
851	514	0
852	515	0
853	515	0
855	516	0
856	516	0
859	517	0
860	517	0
862	519	0
863	519	0
865	521	0
867	524	0
868	524	0
870	526	0
871	526	0
874	528	0
875	528	0
876	529	0
877	529	0
879	530	0
880	530	0
883	531	0
884	531	0
886	533	0
889	535	0
890	535	0
891	537	0
893	537	0
894	544	0
896	544	0
897	545	0
900	547	0
902	547	0
903	550	0
905	550	0
906	554	0
907	554	0
909	556	0
911	556	0
913	557	0
914	557	0
916	558	0
917	558	0
918	560	0
919	560	0
922	561	0
925	563	0
926	563	0
927	568	0
929	568	0
930	570	0
931	570	0
933	572	0
935	572	0
937	573	0
938	573	0
940	574	0
941	574	0
942	576	0
943	576	0
946	577	0
947	577	0
948	579	0
949	579	0
951	580	0
952	580	0
954	581	0
956	581	0
958	585	0
959	585	0
960	587	0
962	587	0
963	589	0
966	592	0
967	592	0
969	594	0
970	594	0
973	595	0
974	595	0
975	597	0
976	597	0
978	598	0
979	598	0
981	599	0
983	599	0
985	601	0
986	601	0
987	605	0
989	605	0
990	608	0
992	608	0
995	610	0
996	611	0
998	611	0
999	613	0
1002	616	0
1004	616	0
1005	618	0
1006	618	0
1008	620	0
1009	620	0
1011	622	0
1012	622	0
1015	623	0
1016	623	0
1018	624	0
1019	624	0
1020	625	0
1021	625	0
1023	628	0
1024	628	0
1027	629	0
1028	629	0
1030	630	0
1031	630	0
1032	631	0
1033	631	0
1035	633	0
1037	633	0
1038	636	0
1040	636	0
1043	638	0
1044	640	0
1045	640	0
1047	642	0
1049	642	0
1051	643	0
1052	643	0
1054	644	0
1055	644	0
1056	646	0
1057	646	0
1060	647	0
1063	649	0
1064	649	0
1067	652	0
1068	654	0
1070	654	0
1071	656	0
1072	656	0
1074	658	0
1076	658	0
1078	659	0
1079	659	0
1081	660	0
1082	660	0
1083	662	0
1084	662	0
1086	663	0
1088	663	0
1089	665	0
1091	665	0
1092	668	0
1094	668	0
1095	670	0
1097	670	0
1099	672	0
1101	674	0
1102	674	0
1104	676	0
1106	676	0
1108	677	0
1109	677	0
1111	678	0
1112	678	0
1113	680	0
1114	680	0
1116	682	0
1118	682	0
1120	683	0
1121	683	0
1123	684	0
1124	684	0
1125	688	0
1126	688	0
1129	690	0
1130	690	0
1131	691	0
1132	691	0
1134	694	0
1136	694	0
1138	695	0
1139	695	0
1141	696	0
1142	696	0
1143	698	0
1144	698	0
1147	700	0
1148	700	0
1150	701	0
1153	703	0
1154	703	0
1156	705	0
1157	705	0
1158	707	0
1161	708	0
1162	708	0
1164	709	0
1166	709	0
1168	711	0
1169	711	0
1170	711	0
1171	713	0
1173	715	0
1175	716	0
1179	719	0
1182	720	0
1184	721	0
1186	723	0
1187	723	0
1188	723	0
1189	724	0
1191	728	0
1193	730	0
1198	732	0
1200	733	0
1202	736	0
1203	737	0
1204	737	0
1205	737	0
1207	739	0
1209	740	0
1212	741	0
1214	744	0
1216	745	0
1218	747	0
1219	749	0
1220	749	0
1221	749	0
1223	751	0
1225	752	0
1228	753	0
1230	754	0
1232	757	0
1234	760	0
1235	761	0
1236	761	0
1238	761	0
1239	764	0
1242	765	0
1244	766	0
1246	768	0
1248	771	0
1249	773	0
1250	773	0
1252	773	0
1253	775	0
1255	776	0
1258	777	0
1260	778	0
1262	780	0
1264	781	0
1266	783	0
1267	785	0
1268	785	0
1270	785	0
1272	787	0
1273	788	0
1274	788	0
1276	788	0
1278	789	0
1279	791	0
1280	791	0
1284	792	0
1285	794	0
1287	794	0
1290	795	0
1291	795	0
1292	795	0
1293	797	0
1295	798	0
1297	798	0
1299	800	0
1301	802	0
1303	803	0
1306	804	0
1308	805	0
1310	807	0
1312	808	0
1314	810	0
1315	812	0
1316	812	0
1317	812	0
1320	813	0
1321	815	0
1324	815	0
1326	816	0
1328	818	0
1332	819	0
1333	819	0
1334	819	0
1335	820	0
1340	822	0
1341	823	0
1343	826	0
1345	827	0
1348	828	0
1350	829	0
1352	831	0
1354	832	0
1356	834	0
1357	836	0
1358	836	0
1360	836	0
1362	838	0
1363	839	0
1364	839	0
1366	839	0
1368	840	0
1369	842	0
1374	843	0
1375	845	0
1377	845	0
1380	846	0
1381	846	0
1382	846	0
1383	848	0
1385	850	0
1387	851	0
1390	852	0
1392	853	0
1394	855	0
1396	856	0
1398	859	0
1399	860	0
1400	860	0
1401	860	0
1404	862	0
1406	863	0
1408	863	0
1410	865	0
1414	867	0
1415	868	0
1417	870	0
1419	870	0
1420	870	0
1421	871	0
1423	874	0
1425	875	0
1428	876	0
1430	877	0
1432	879	0
1434	880	0
1436	883	0
1437	884	0
1438	884	0
1440	884	0
1442	886	0
1444	889	0
1446	890	0
1447	890	0
1450	891	0
1451	893	0
1452	893	0
1454	893	0
1455	894	0
1457	894	0
1458	894	0
1459	896	0
1462	897	0
1464	900	0
1465	902	0
1466	902	0
1467	902	0
1470	903	0
1471	903	0
1472	903	0
1473	905	0
1475	906	0
1477	906	0
1478	906	0
1479	907	0
1481	909	0
1483	909	0
1484	909	0
1485	911	0
1489	914	0
1491	916	0
1493	917	0
1496	918	0
1498	919	0
1500	922	0
1502	925	0
1503	926	0
1504	926	0
1505	926	0
1507	927	0
1509	927	0
1510	927	0
1511	929	0
1514	930	0
1515	930	0
1516	930	0
1517	931	0
1520	933	0
1521	933	0
1522	933	0
1523	935	0
1525	937	0
1527	938	0
1531	941	0
1534	942	0
1536	943	0
1537	946	0
1539	947	0
1542	948	0
1544	949	0
1546	951	0
1548	952	0
1550	954	0
1551	956	0
1552	956	0
1553	956	0
1556	958	0
1557	959	0
1558	959	0
1559	959	0
1562	960	0
1563	962	0
1566	962	0
1568	963	0
1570	966	0
1571	966	0
1572	966	0
1573	967	0
1575	969	0
1578	969	0
1579	970	0
1581	973	0
1583	974	0
1586	975	0
1588	976	0
1590	978	0
1592	979	0
1594	981	0
1595	983	0
1596	983	0
1598	983	0
1600	985	0
1601	986	0
1602	986	0
1604	986	0
1606	987	0
1607	989	0
1609	989	0
1612	990	0
1613	990	0
1614	990	0
1615	992	0
1617	995	0
1620	996	0
1621	998	0
1622	998	0
1624	998	0
1626	999	0
1627	1002	0
1629	1002	0
1630	1002	0
1631	1004	0
1634	1005	0
1635	1005	0
1636	1005	0
1637	1006	0
1641	1008	0
1642	1008	0
1643	1009	0
1645	1011	0
1647	1011	0
1648	1011	0
1649	1012	0
1651	1015	0
1655	1018	0
1657	1019	0
1660	1020	0
1662	1021	0
1664	1023	0
1665	1023	0
1666	1023	0
1667	1024	0
1669	1027	0
1671	1028	0
1673	1030	0
1678	1032	0
1680	1033	0
1682	1035	0
1683	1037	0
1684	1037	0
1685	1037	0
1688	1038	0
1689	1038	0
1690	1038	0
1691	1040	0
1693	1043	0
1695	1044	0
1697	1044	0
1698	1044	0
1699	1045	0
1701	1047	0
1703	1047	0
1704	1047	0
1705	1049	0
1709	1052	0
1711	1054	0
1713	1055	0
1716	1056	0
1718	1057	0
1720	1060	0
1722	1063	0
1723	1064	0
1724	1064	0
1725	1064	0
1727	1067	0
1729	1068	0
1731	1068	0
1732	1068	0
1733	1070	0
1736	1071	0
1737	1071	0
1738	1071	0
1739	1072	0
1742	1074	0
1743	1074	0
1744	1074	0
1745	1076	0
1747	1078	0
1749	1079	0
1753	1082	0
1756	1083	0
1758	1084	0
1760	1086	0
1761	1088	0
1762	1088	0
1764	1088	0
1766	1089	0
1767	1091	0
1768	1091	0
1769	1091	0
1772	1092	0
1773	1092	0
1774	1092	0
1775	1094	0
1777	1095	0
1779	1095	0
1780	1095	0
1781	1097	0
1783	1099	0
1785	1101	0
1787	1101	0
1788	1101	0
1789	1102	0
1791	1104	0
1793	1104	0
1794	1104	0
1795	1106	0
1799	1109	0
1801	1111	0
1803	1112	0
1806	1113	0
1808	1114	0
1809	1116	0
1811	1116	0
1812	1116	0
1813	1118	0
1817	1121	0
1819	1123	0
1823	1125	0
1825	1125	0
1826	1125	0
1827	1126	0
1829	1129	0
1831	1130	0
1834	1131	0
1836	1132	0
1838	1134	0
1839	1134	0
1840	1134	0
1841	1136	0
1843	1138	0
1845	1139	0
1849	1142	0
1854	1144	0
1855	1147	0
1860	1150	0
1862	1153	0
1863	1154	0
1864	1154	0
1865	1154	0
1867	1156	0
1869	1157	0
1872	1158	0
1876	1162	0
1878	1164	0
1879	1166	0
1880	1166	0
1881	1166	0
1884	1168	0
1885	1168	0
1886	1169	0
1887	1169	0
1889	1170	0
1890	1170	0
1893	1171	0
1894	1171	0
1896	1173	0
1897	1173	0
1899	1175	0
1901	1179	0
1903	1179	0
1904	1182	0
1905	1182	0
1907	1184	0
1908	1184	0
1911	1186	0
1912	1186	0
1913	1187	0
1914	1187	0
1916	1188	0
1917	1188	0
1920	1189	0
1921	1189	0
1923	1191	0
1924	1191	0
1925	1193	0
1927	1193	0
1930	1198	0
1931	1200	0
1933	1200	0
1934	1202	0
1935	1202	0
1938	1203	0
1939	1203	0
1941	1204	0
1942	1204	0
1943	1205	0
1944	1205	0
1947	1207	0
1948	1207	0
1950	1209	0
1952	1212	0
1954	1212	0
1955	1214	0
1956	1214	0
1958	1216	0
1959	1216	0
1961	1218	0
1962	1218	0
1965	1219	0
1966	1219	0
1968	1220	0
1969	1220	0
1970	1221	0
1971	1221	0
1973	1223	0
1976	1225	0
1978	1225	0
1979	1228	0
1981	1228	0
1984	1230	0
1985	1232	0
1986	1232	0
1988	1234	0
1990	1234	0
1992	1235	0
1993	1235	0
1995	1236	0
1996	1236	0
1997	1238	0
1998	1238	0
2001	1239	0
2002	1239	0
2005	1242	0
2006	1244	0
2008	1244	0
2009	1246	0
2010	1246	0
2012	1248	0
2014	1248	0
2016	1249	0
2017	1249	0
2019	1250	0
2020	1250	0
2021	1252	0
2022	1252	0
2025	1253	0
2026	1253	0
2028	1255	0
2029	1255	0
2030	1258	0
2032	1258	0
2033	1260	0
2035	1260	0
2036	1262	0
2037	1262	0
2040	1264	0
2042	1266	0
2044	1266	0
2046	1267	0
2047	1267	0
2049	1268	0
2050	1268	0
2051	1270	0
2052	1270	0
2054	1272	0
2056	1272	0
2058	1273	0
2059	1273	0
2061	1274	0
2062	1274	0
2063	1276	0
2064	1276	0
2066	1278	0
2068	1278	0
2070	1279	0
2071	1279	0
2073	1280	0
2074	1280	0
2075	1284	0
2076	1284	0
2079	1285	0
2080	1285	0
2081	1287	0
2082	1287	0
2085	1290	0
2086	1290	0
2088	1291	0
2090	1292	0
2091	1292	0
2094	1293	0
2095	1293	0
2097	1295	0
2098	1295	0
2099	1297	0
2102	1299	0
2104	1299	0
2106	1301	0
2107	1301	0
2109	1303	0
2110	1303	0
2111	1306	0
2113	1306	0
2116	1308	0
2117	1310	0
2118	1310	0
2120	1312	0
2121	1312	0
2123	1314	0
2124	1314	0
2127	1315	0
2128	1315	0
2130	1316	0
2131	1316	0
2132	1317	0
2133	1317	0
2135	1320	0
2137	1320	0
2139	1321	0
2140	1321	0
2141	1324	0
2142	1324	0
2144	1326	0
2145	1326	0
2148	1328	0
2149	1328	0
2151	1332	0
2152	1332	0
2153	1333	0
2154	1333	0
2157	1334	0
2160	1335	0
2161	1335	0
2162	1340	0
2165	1341	0
2167	1341	0
2169	1343	0
2170	1343	0
2172	1345	0
2173	1345	0
2174	1348	0
2176	1348	0
2177	1350	0
2179	1350	0
2180	1352	0
2181	1352	0
2184	1354	0
2186	1356	0
2188	1356	0
2190	1357	0
2191	1357	0
2193	1358	0
2194	1358	0
2195	1360	0
2196	1360	0
2198	1362	0
2200	1362	0
2202	1363	0
2203	1363	0
2205	1364	0
2206	1364	0
2207	1366	0
2208	1366	0
2210	1368	0
2212	1368	0
2214	1369	0
2215	1369	0
2216	1374	0
2217	1374	0
2220	1375	0
2221	1375	0
2222	1377	0
2223	1377	0
2226	1380	0
2227	1380	0
2229	1381	0
2231	1382	0
2232	1382	0
2235	1383	0
2236	1383	0
2237	1385	0
2239	1385	0
2240	1387	0
2242	1387	0
2245	1390	0
2246	1392	0
2248	1392	0
2249	1394	0
2250	1394	0
2252	1396	0
2253	1396	0
2255	1398	0
2256	1398	0
2259	1399	0
2260	1399	0
2262	1400	0
2263	1400	0
2264	1401	0
2265	1401	0
2267	1404	0
2269	1404	0
2271	1406	0
2272	1406	0
2273	1408	0
2274	1408	0
2276	1410	0
2277	1410	0
2280	1414	0
2283	1415	0
2284	1415	0
2286	1417	0
2287	1417	0
2288	1419	0
2289	1419	0
2291	1420	0
2294	1421	0
2296	1421	0
2297	1423	0
2299	1423	0
2300	1425	0
2302	1425	0
2303	1428	0
2305	1428	0
2306	1430	0
2308	1430	0
2310	1432	0
2312	1434	0
2313	1434	0
2315	1436	0
2317	1436	0
2319	1437	0
2320	1437	0
2322	1438	0
2323	1438	0
2324	1440	0
2325	1440	0
2327	1442	0
2329	1442	0
2330	1444	0
2331	1444	0
2334	1446	0
2335	1446	0
2336	1447	0
2337	1447	0
2339	1450	0
2341	1450	0
2343	1451	0
2344	1451	0
2346	1452	0
2347	1452	0
2348	1454	0
2349	1454	0
2352	1455	0
2353	1455	0
2354	1457	0
2357	1458	0
2358	1458	0
2360	1459	0
2362	1459	0
2363	1462	0
2365	1462	0
2366	1464	0
2367	1464	0
2370	1465	0
2371	1465	0
2373	1466	0
2374	1466	0
2375	1467	0
2376	1467	0
2379	1470	0
2380	1470	0
2382	1471	0
2384	1472	0
2385	1472	0
2388	1473	0
2389	1473	0
2391	1475	0
2392	1475	0
2393	1477	0
2394	1477	0
2396	1478	0
2399	1479	0
2401	1479	0
2403	1481	0
2404	1481	0
2405	1483	0
2406	1483	0
2408	1484	0
2409	1484	0
2411	1485	0
2413	1485	0
2415	1489	0
2416	1489	0
2417	1491	0
2419	1491	0
2420	1493	0
2422	1493	0
2423	1496	0
2424	1496	0
2426	1498	0
2427	1498	0
2429	1500	0
2431	1500	0
2432	1502	0
2433	1502	0
2436	1503	0
2437	1503	0
2439	1504	0
2440	1504	0
2441	1505	0
2442	1505	0
2445	1507	0
2446	1507	0
2447	1509	0
2450	1510	0
2451	1510	0
2453	1511	0
2455	1511	0
2457	1514	0
2458	1514	0
2459	1515	0
2460	1515	0
2463	1516	0
2466	1517	0
2467	1517	0
2469	1520	0
2470	1520	0
2471	1521	0
2472	1521	0
2474	1522	0
2475	1522	0
2478	1523	0
2479	1523	0
2481	1525	0
2482	1525	0
2484	1527	0
2485	1527	0
2486	1531	0
2488	1531	0
2489	1534	0
2490	1534	0
2492	1536	0
2493	1536	0
2496	1537	0
2497	1537	0
2499	1539	0
2500	1539	0
2501	1542	0
2503	1542	0
2506	1544	0
2507	1546	0
2508	1546	0
2510	1548	0
2511	1548	0
2513	1550	0
2514	1550	0
2517	1551	0
2518	1551	0
2520	1552	0
2521	1552	0
2522	1553	0
2523	1553	0
2525	1556	0
2526	1556	0
2529	1557	0
2530	1557	0
2532	1558	0
2533	1558	0
2534	1559	0
2535	1559	0
2537	1562	0
2539	1562	0
2541	1563	0
2542	1563	0
2543	1566	0
2544	1566	0
2546	1568	0
2547	1568	0
2550	1570	0
2551	1570	0
2552	1571	0
2553	1571	0
2556	1572	0
2559	1573	0
2560	1573	0
2562	1575	0
2563	1575	0
2564	1578	0
2567	1579	0
2569	1579	0
2571	1581	0
2572	1581	0
2574	1583	0
2575	1583	0
2576	1586	0
2578	1586	0
2579	1588	0
2581	1588	0
2582	1590	0
2583	1590	0
2586	1592	0
2588	1594	0
2590	1594	0
2592	1595	0
2593	1595	0
2595	1596	0
2596	1596	0
2597	1598	0
2598	1598	0
2600	1600	0
2602	1600	0
2604	1601	0
2605	1601	0
2607	1602	0
2608	1602	0
2609	1604	0
2610	1604	0
2612	1606	0
2613	1606	0
2616	1607	0
2617	1607	0
2618	1609	0
2619	1609	0
2622	1612	0
2623	1612	0
2625	1613	0
2627	1614	0
2628	1614	0
2631	1615	0
2632	1615	0
2633	1617	0
2635	1617	0
2636	1620	0
2638	1620	0
2640	1621	0
2641	1621	0
2643	1622	0
2644	1622	0
2645	1624	0
2646	1624	0
2648	1626	0
2649	1626	0
2652	1627	0
2653	1627	0
2654	1629	0
2657	1630	0
2658	1630	0
2660	1631	0
2662	1631	0
2664	1634	0
2665	1634	0
2666	1635	0
2667	1635	0
2670	1636	0
2673	1637	0
2674	1637	0
2676	1641	0
2678	1642	0
2681	1643	0
2683	1643	0
2685	1645	0
2686	1645	0
2687	1647	0
2688	1647	0
2690	1648	0
2691	1648	0
2693	1649	0
2695	1649	0
2697	1651	0
2698	1651	0
2699	1655	0
2701	1655	0
2702	1657	0
2704	1657	0
2705	1660	0
2707	1660	0
2708	1662	0
2710	1662	0
2712	1664	0
2713	1664	0
2714	1665	0
2715	1665	0
2717	1666	0
2718	1666	0
2721	1667	0
2722	1667	0
2724	1669	0
2725	1669	0
2727	1671	0
2728	1671	0
2729	1673	0
2731	1673	0
2734	1678	0
2735	1680	0
2737	1680	0
2738	1682	0
2739	1682	0
2742	1683	0
2743	1683	0
2745	1684	0
2746	1684	0
2747	1685	0
2748	1685	0
2751	1688	0
2752	1688	0
2754	1689	0
2756	1690	0
2757	1690	0
2760	1691	0
2761	1691	0
2762	1693	0
2764	1693	0
2766	1695	0
2767	1695	0
2768	1697	0
2769	1697	0
2771	1698	0
2774	1699	0
2776	1699	0
2778	1701	0
2779	1701	0
2780	1703	0
2781	1703	0
2783	1704	0
2784	1704	0
2786	1705	0
2788	1705	0
2790	1709	0
2791	1709	0
2792	1711	0
2794	1711	0
2795	1713	0
2797	1713	0
2798	1716	0
2799	1716	0
2801	1718	0
2802	1718	0
2804	1720	0
2806	1720	0
2807	1722	0
2808	1722	0
2811	1723	0
2812	1723	0
2814	1724	0
2815	1724	0
2816	1725	0
2817	1725	0
2820	1727	0
2821	1727	0
2823	1729	0
2824	1729	0
2825	1731	0
2828	1732	0
2829	1732	0
2831	1733	0
2833	1733	0
2835	1736	0
2836	1736	0
2837	1737	0
2838	1737	0
2841	1738	0
2844	1739	0
2845	1739	0
2847	1742	0
2848	1742	0
2849	1743	0
2850	1743	0
2852	1744	0
2853	1744	0
2856	1745	0
2857	1745	0
2859	1747	0
2860	1747	0
2862	1749	0
2863	1749	0
2864	1753	0
2866	1753	0
2867	1756	0
2868	1756	0
2870	1758	0
2871	1758	0
2873	1760	0
2875	1760	0
2877	1761	0
2880	1762	0
2881	1762	0
2882	1764	0
2883	1764	0
2885	1766	0
2886	1766	0
2889	1767	0
2890	1767	0
2892	1768	0
2893	1768	0
2894	1769	0
2895	1769	0
2898	1772	0
2899	1772	0
2901	1773	0
2903	1774	0
2904	1774	0
2907	1775	0
2908	1775	0
2910	1777	0
2912	1779	0
2915	1780	0
2916	1780	0
2918	1781	0
2920	1781	0
2922	1783	0
2923	1783	0
2925	1785	0
2926	1785	0
2927	1787	0
2928	1787	0
2930	1788	0
2933	1789	0
2935	1789	0
2937	1791	0
2938	1791	0
2939	1793	0
2940	1793	0
2942	1794	0
2943	1794	0
2945	1795	0
2947	1795	0
2949	1799	0
2950	1799	0
2951	1801	0
2953	1801	0
2954	1803	0
2956	1803	0
2957	1806	0
2958	1806	0
2960	1808	0
2961	1808	0
2964	1809	0
2965	1809	0
2966	1811	0
2967	1811	0
2969	1812	0
2970	1812	0
2972	1813	0
2974	1813	0
2976	1817	0
2977	1817	0
2978	1819	0
2980	1819	0
2982	1823	0
2983	1823	0
2984	1825	0
2985	1825	0
2987	1826	0
2988	1826	0
2990	1827	0
2992	1827	0
2993	1829	0
2995	1829	0
2996	1831	0
2998	1831	0
2999	1834	0
3001	1834	0
3002	1836	0
3004	1836	0
3006	1838	0
3007	1838	0
3008	1839	0
3009	1839	0
3011	1840	0
3012	1840	0
3015	1841	0
3016	1841	0
3018	1843	0
3019	1843	0
3021	1845	0
3023	1849	0
3025	1849	0
3026	1854	0
3027	1854	0
3029	1855	0
3031	1855	0
3032	1860	0
3034	1860	0
3035	1862	0
3036	1862	0
3039	1863	0
3040	1863	0
3042	1864	0
3043	1864	0
3044	1865	0
3045	1865	0
3048	1867	0
3049	1867	0
3051	1869	0
3053	1872	0
3055	1872	0
3056	1876	0
3057	1876	0
3059	1878	0
3060	1878	0
3063	1879	0
3064	1879	0
3066	1880	0
3067	1880	0
3068	1881	0
3069	1881	0
3071	1884	0
3073	1885	0
3076	1886	0
3078	1887	0
3080	1889	0
3082	1890	0
3084	1893	0
3085	1894	0
3086	1894	0
3087	1894	0
3090	1896	0
3092	1897	0
3094	1897	0
3096	1899	0
3098	1901	0
3099	1903	0
3100	1903	0
3101	1903	0
3104	1904	0
3106	1904	0
3107	1905	0
3109	1907	0
3111	1907	0
3112	1907	0
3113	1908	0
3115	1911	0
3117	1912	0
3120	1913	0
3122	1914	0
3124	1916	0
3126	1917	0
3128	1920	0
3129	1921	0
3130	1921	0
3132	1921	0
3134	1923	0
3136	1924	0
3137	1924	0
3140	1925	0
3141	1927	0
3142	1927	0
3144	1927	0
3145	1930	0
3147	1931	0
3149	1931	0
3150	1931	0
3151	1933	0
3153	1934	0
3155	1934	0
3156	1934	0
3157	1935	0
3159	1938	0
3163	1941	0
3165	1942	0
3168	1943	0
3170	1944	0
3172	1947	0
3173	1948	0
3174	1948	0
3176	1948	0
3178	1950	0
3180	1952	0
3181	1952	0
3182	1952	0
3183	1954	0
3187	1955	0
3188	1955	0
3189	1956	0
3191	1958	0
3193	1958	0
3194	1958	0
3195	1959	0
3198	1961	0
3199	1961	0
3200	1961	0
3201	1962	0
3203	1965	0
3205	1966	0
3207	1968	0
3212	1970	0
3214	1971	0
3216	1973	0
3218	1976	0
3219	1978	0
3220	1978	0
3221	1978	0
3224	1979	0
3225	1979	0
3226	1979	0
3227	1981	0
3229	1984	0
3231	1985	0
3233	1985	0
3234	1985	0
3235	1986	0
3237	1988	0
