1059	1058	5
1061	1058	5
1062	966	6
1063	966	5
1066	967	6
1067	967	5
1069	968	5
1070	968	6
1072	972	6
1073	972	6
1075	973	6
1077	974	6
1078	974	6
1080	978	6
1081	978	6
1083	980	5
1085	981	5
1088	983	6
1089	983	6
1090	984	6
1091	984	6
1094	985	6
1096	993	6
1098	993	6
1099	995	5
1101	995	6
1103	997	5
1104	997	6
1105	1000	6
1106	1000	6
1108	1002	5
1110	1003	5
1113	1006	6
1115	1007	6
1116	1007	6
1118	1009	5
1120	1010	5
1123	1011	6
1124	1011	6
1125	1013	6
1128	1014	6
1129	1014	6
1132	1015	6
1133	1015	6
1134	1017	6
1135	1017	6
1137	1018	6
1140	1029	4
1142	1029	6
1145	1140	5
1146	1140	5
1148	1030	5
1149	1030	6
1150	1030	5
1151	1034	6
1153	1038	6
1154	1038	5
1157	1043	5
1159	1046	5
1160	1046	6
1162	1051	5
1164	1054	5
1165	1054	6
1166	1054	6
1168	1056	6
1169	1056	5
1171	1059	5
1173	1059	5
1174	1059	5
1175	1061	5
1177	1063	6
1181	1069	6
1184	1083	4
1185	1083	6
1187	1184	4
1188	1187	5
1190	1187	5
1192	1085	6
1193	1085	6
1195	1099	5
1198	1108	5
1200	1108	6
1201	1110	6
1203	1110	6
1204	1118	5
1206	1118	6
1207	1120	6
1209	1120	6
1210	1145	6
1212	1146	5
1215	1148	5
1216	1148	6
1218	1150	6
1221	1154	6
1222	1157	5
1223	1157	6
1226	1159	6
1227	1162	6
1230	1164	6
1231	1164	5
1232	1169	6
1235	1171	5
1236	1171	6
1237	1173	4
1238	1173	6
1241	1237	3
1242	1241	3
1244	1241	4
1246	1242	2
1247	1242	4
1248	1242	3
1250	1246	3
1251	1246	3
1252	1248	4
1253	1248	4
1255	1250	4
1257	1251	3
1259	1257	4
1261	1257	4
1262	1244	4
1264	1247	5
1265	1247	5
1268	1252	4
1270	1253	4
1271	1255	5
1273	1255	5
1275	1259	4
1276	1261	4
1277	1261	4
1278	1261	5
1281	1262	5
1282	1262	3
1283	1282	3
1284	1282	2
1285	1282	4
1288	1284	3
1289	1284	3
1291	1283	4
1292	1283	3
1293	1288	4
1295	1289	4
1297	1292	4
1299	1268	4
1300	1268	5
1302	1270	3
1303	1270	5
1305	1302	3
1307	1302	4
1308	1302	3
1310	1305	4
1311	1305	4
1312	1308	4
1313	1308	3
1317	1275	5
1318	1275	5
1321	1276	5
1322	1276	5
1324	1277	5
1326	1285	5
1327	1285	5
1329	1291	5
1331	1293	5
1333	1293	5
1334	1295	4
1336	1295	5
1338	1297	5
1341	1299	3
1342	1299	5
1345	1341	4
1346	1341	4
1347	1307	5
1348	1307	5
1350	1310	5
1352	1311	4
1355	1312	4
1357	1334	3
1358	1357	4
1359	1357	4
1361	1345	5
1363	1346	4
1366	1352	4
1367	1352	3
1368	1367	3
1369	1367	4
1370	1367	4
1373	1368	4
1374	1368	3
1375	1374	4
1377	1355	4
1378	1355	5
1381	1358	4
1382	1358	5
1383	1358	4
1384	1359	5
1386	1363	3
1388	1363	5
1390	1386	3
1391	1390	4
1392	1390	4
1395	1366	5
1397	1369	5
1398	1369	4
1399	1370	5
1400	1370	5
1402	1373	5
1405	1375	4
1408	1377	5
1409	1377	5
1412	1381	5
1413	1381	4
1414	1383	5
1415	1383	3
1418	1415	2
1419	1418	1
1420	1418	3
1422	1419	0
